order_date,sales,year,month,day,day_name,day_of_week,date_is_weekend
2017-12-04,649.0,2017,12,4,Monday,0,0
2017-04-04,16.98,2017,4,4,Tuesday,1,0
2017-06-30,435.999,2017,6,30,Friday,4,0
2017-12-21,71.0,2017,12,21,Thursday,3,0
2017-12-02,178.89,2017,12,2,Saturday,5,1
2017-12-09,15.984,2017,12,9,Saturday,5,1
2017-07-22,29.97,2017,7,22,Saturday,5,1
2017-09-04,49.704,2017,9,4,Monday,0,0
2017-07-16,2.912,2017,7,16,Sunday,6,1
2017-04-16,16.52,2017,4,16,Sunday,6,1
2017-12-09,188.24,2017,12,9,Saturday,5,1
2017-05-01,318.96,2017,5,1,Monday,0,0
2017-05-01,48.9,2017,5,1,Monday,0,0
2017-10-27,68.967,2017,10,27,Friday,4,0
2017-10-27,34.24,2017,10,27,Friday,4,0
2017-09-02,6.57,2017,9,2,Saturday,5,1
2017-11-03,11.673,2017,11,3,Friday,4,0
2017-11-21,1242.632,2017,11,21,Tuesday,1,0
2017-03-04,24.57,2017,3,4,Saturday,5,1
2017-12-23,27.46,2017,12,23,Saturday,5,1
2017-08-07,237.608,2017,8,7,Monday,0,0
2017-11-11,151.93,2017,11,11,Saturday,5,1
2017-03-07,117.51,2017,3,7,Tuesday,1,0
2017-09-10,808.92,2017,9,10,Sunday,6,1
2017-11-19,25.06,2017,11,19,Sunday,6,1
2017-07-23,121.536,2017,7,23,Sunday,6,1
2017-06-15,19.56,2017,6,15,Thursday,3,0
2017-09-02,257.508,2017,9,2,Saturday,5,1
2017-10-28,65.728,2017,10,28,Saturday,5,1
2017-06-16,503.872,2017,6,16,Friday,4,0
2017-05-20,891.53,2017,5,20,Saturday,5,1
2017-02-24,4.956,2017,2,24,Friday,4,0
2017-09-02,215.976,2017,9,2,Saturday,5,1
2017-11-20,1559.668,2017,11,20,Monday,0,0
2017-10-16,307.776,2017,10,16,Monday,0,0
2017-03-21,425.056,2017,3,21,Tuesday,1,0
2017-07-03,167.968,2017,7,3,Monday,0,0
2017-11-30,1311.372,2017,11,30,Thursday,3,0
2017-10-10,239.358,2017,10,10,Tuesday,1,0
2017-01-03,2031.392,2017,1,3,Tuesday,1,0
2017-07-08,52.76,2017,7,8,Saturday,5,1
2017-12-16,10.8,2017,12,16,Saturday,5,1
2017-03-03,280.96,2017,3,3,Friday,4,0
2017-09-25,199.491,2017,9,25,Monday,0,0
2017-03-25,470.376,2017,3,25,Saturday,5,1
2017-06-10,14.13,2017,6,10,Saturday,5,1
2017-04-08,2633.51,2017,4,8,Saturday,5,1
2017-10-12,441.72,2017,10,12,Thursday,3,0
2017-05-25,50.136,2017,5,25,Thursday,3,0
2017-12-26,3.132,2017,12,26,Tuesday,1,0
2017-09-17,1782.104,2017,9,17,Sunday,6,1
2017-11-19,749.892,2017,11,19,Sunday,6,1
2017-05-18,17.798,2017,5,18,Thursday,3,0
2017-01-30,142.344,2017,1,30,Monday,0,0
2017-06-18,956.8035,2017,6,18,Sunday,6,1
2017-09-11,34.504,2017,9,11,Monday,0,0
2017-08-18,228.188,2017,8,18,Friday,4,0
2017-11-13,198.55,2017,11,13,Monday,0,0
2017-05-18,36.048,2017,5,18,Thursday,3,0
2017-04-09,478.24,2017,4,9,Sunday,6,1
2017-08-21,394.48,2017,8,21,Monday,0,0
2017-09-16,20.544,2017,9,16,Saturday,5,1
2017-09-02,40.68,2017,9,2,Saturday,5,1
2017-03-26,60.84,2017,3,26,Sunday,6,1
2017-01-14,358.7,2017,1,14,Saturday,5,1
2017-12-01,536.858,2017,12,1,Friday,4,0
2017-10-01,1704.89,2017,10,1,Sunday,6,1
2017-10-21,401.364,2017,10,21,Saturday,5,1
2017-11-07,272.97,2017,11,7,Tuesday,1,0
2017-03-30,325.86,2017,3,30,Thursday,3,0
2017-01-02,740.214,2017,1,2,Monday,0,0
2017-05-19,726.828,2017,5,19,Friday,4,0
2017-10-21,729.648,2017,10,21,Saturday,5,1
2017-11-07,7.88,2017,11,7,Tuesday,1,0
2017-10-15,715.19,2017,10,15,Sunday,6,1
2017-03-27,874.8,2017,3,27,Monday,0,0
2017-11-13,267.7912,2017,11,13,Monday,0,0
2017-06-03,508.788,2017,6,3,Saturday,5,1
2017-12-25,819.28,2017,12,25,Monday,0,0
2017-09-02,12.192,2017,9,2,Saturday,5,1
2017-11-05,492.768,2017,11,5,Sunday,6,1
2017-03-14,49.616,2017,3,14,Tuesday,1,0
2017-04-15,15.552,2017,4,15,Saturday,5,1
2017-09-14,19.05,2017,9,14,Thursday,3,0
2017-03-31,13.468,2017,3,31,Friday,4,0
2017-09-02,15.072,2017,9,2,Saturday,5,1
2017-08-25,192.16,2017,8,25,Friday,4,0
2017-10-17,52.792,2017,10,17,Tuesday,1,0
2017-04-10,16.739,2017,4,10,Monday,0,0
2017-02-06,240.784,2017,2,6,Monday,0,0
2017-10-26,142.98,2017,10,26,Thursday,3,0
2017-01-08,892.98,2017,1,8,Sunday,6,1
2017-08-07,244.55,2017,8,7,Monday,0,0
2017-05-11,43.92,2017,5,11,Thursday,3,0
2017-06-26,83.76,2017,6,26,Monday,0,0
2017-12-30,34.624,2017,12,30,Saturday,5,1
2017-11-11,88.92,2017,11,11,Saturday,5,1
2017-05-14,562.55,2017,5,14,Sunday,6,1
2017-12-18,2888.518,2017,12,18,Monday,0,0
2017-07-09,67.304,2017,7,9,Sunday,6,1
2017-08-19,19.44,2017,8,19,Saturday,5,1
2017-07-31,36.792,2017,7,31,Monday,0,0
2017-09-14,1017.136,2017,9,14,Thursday,3,0
2017-12-22,126.98,2017,12,22,Friday,4,0
2017-01-28,277.71,2017,1,28,Saturday,5,1
2017-10-02,10.16,2017,10,2,Monday,0,0
2017-06-25,400.784,2017,6,25,Sunday,6,1
2017-02-11,21.336,2017,2,11,Saturday,5,1
2017-11-05,390.75,2017,11,5,Sunday,6,1
2017-03-12,242.94,2017,3,12,Sunday,6,1
2017-11-02,46.02,2017,11,2,Thursday,3,0
2017-05-30,35.1,2017,5,30,Tuesday,1,0
2017-10-13,904.9,2017,10,13,Friday,4,0
2017-11-30,155.94,2017,11,30,Thursday,3,0
2017-09-04,1491.616,2017,9,4,Monday,0,0
2017-12-02,678.1,2017,12,2,Saturday,5,1
2017-12-17,504.9,2017,12,17,Sunday,6,1
2017-09-25,177.55,2017,9,25,Monday,0,0
2017-12-19,193.634,2017,12,19,Tuesday,1,0
2017-04-24,552.0,2017,4,24,Monday,0,0
2017-06-27,1433.19,2017,6,27,Tuesday,1,0
2017-09-22,21.96,2017,9,22,Friday,4,0
2017-08-07,116.48,2017,8,7,Monday,0,0
2017-09-11,31.072,2017,9,11,Monday,0,0
2017-10-23,863.88,2017,10,23,Monday,0,0
2017-10-31,518.68,2017,10,31,Tuesday,1,0
2017-12-05,32.67,2017,12,5,Tuesday,1,0
2017-03-21,8.856,2017,3,21,Tuesday,1,0
2017-08-31,659.9,2017,8,31,Thursday,3,0
2017-02-26,2110.72,2017,2,26,Sunday,6,1
2017-07-23,13.128,2017,7,23,Sunday,6,1
2017-09-04,54.32,2017,9,4,Monday,0,0
2017-12-08,1816.36,2017,12,8,Friday,4,0
2017-09-04,19.04,2017,9,4,Monday,0,0
2017-05-18,865.0,2017,5,18,Thursday,3,0
2017-10-21,171.848,2017,10,21,Saturday,5,1
2017-06-08,10.36,2017,6,8,Thursday,3,0
2017-12-23,189.712,2017,12,23,Saturday,5,1
2017-12-08,3955.507,2017,12,8,Friday,4,0
2017-09-23,291.96,2017,9,23,Saturday,5,1
2017-03-03,399.672,2017,3,3,Friday,4,0
2017-05-12,551.038,2017,5,12,Friday,4,0
2017-08-21,266.52,2017,8,21,Monday,0,0
2017-10-19,91.275,2017,10,19,Thursday,3,0
2017-12-04,588.008,2017,12,4,Monday,0,0
2017-08-05,13.76,2017,8,5,Saturday,5,1
2017-11-28,1071.74,2017,11,28,Tuesday,1,0
2017-10-01,104.85,2017,10,1,Sunday,6,1
2017-06-12,63.92,2017,6,12,Monday,0,0
2017-05-18,17.608,2017,5,18,Thursday,3,0
2017-01-27,193.974,2017,1,27,Friday,4,0
2017-12-08,69.48,2017,12,8,Friday,4,0
2017-12-24,35.91,2017,12,24,Sunday,6,1
2017-08-18,283.774,2017,8,18,Friday,4,0
2017-12-04,498.15,2017,12,4,Monday,0,0
2017-12-03,306.36,2017,12,3,Sunday,6,1
2017-11-17,13.904,2017,11,17,Friday,4,0
2017-09-16,14.8,2017,9,16,Saturday,5,1
2017-05-09,805.99,2017,5,9,Tuesday,1,0
2017-11-05,240.15,2017,11,5,Sunday,6,1
2017-07-23,399.95,2017,7,23,Sunday,6,1
2017-04-01,42.93,2017,4,1,Saturday,5,1
2017-10-28,47.98,2017,10,28,Saturday,5,1
2017-09-29,243.92,2017,9,29,Friday,4,0
2017-06-17,169.28,2017,6,17,Saturday,5,1
2017-02-16,37.94,2017,2,16,Thursday,3,0
2017-12-01,55.488,2017,12,1,Friday,4,0
2017-10-06,150.18,2017,10,6,Friday,4,0
2017-07-20,78.504,2017,7,20,Thursday,3,0
2017-01-02,16.59,2017,1,2,Monday,0,0
2017-07-21,1629.712,2017,7,21,Friday,4,0
2017-11-20,126.656,2017,11,20,Monday,0,0
2017-02-09,397.744,2017,2,9,Thursday,3,0
2017-04-15,196.45,2017,4,15,Saturday,5,1
2017-06-15,119.96,2017,6,15,Thursday,3,0
2017-12-29,695.944,2017,12,29,Friday,4,0
2017-08-17,4416.174,2017,8,17,Thursday,3,0
2017-11-23,105.408,2017,11,23,Thursday,3,0
2017-08-20,351.66,2017,8,20,Sunday,6,1
2017-12-22,631.599,2017,12,22,Friday,4,0
2017-06-15,2942.784,2017,6,15,Thursday,3,0
2017-11-30,173.8,2017,11,30,Thursday,3,0
2017-04-17,60.312,2017,4,17,Monday,0,0
2017-06-12,91.416,2017,6,12,Monday,0,0
2017-03-21,1805.88,2017,3,21,Tuesday,1,0
2017-11-09,523.392,2017,11,9,Thursday,3,0
2017-12-15,22.77,2017,12,15,Friday,4,0
2017-12-22,916.14,2017,12,22,Friday,4,0
2017-04-20,183.42,2017,4,20,Thursday,3,0
2017-01-24,5.67,2017,1,24,Tuesday,1,0
2017-11-23,240.368,2017,11,23,Thursday,3,0
2017-08-18,3859.488,2017,8,18,Friday,4,0
2017-05-04,243.16,2017,5,4,Thursday,3,0
2017-02-16,594.5,2017,2,16,Thursday,3,0
2017-11-02,155.372,2017,11,2,Thursday,3,0
2017-05-25,806.05,2017,5,25,Thursday,3,0
2017-04-25,92.394,2017,4,25,Tuesday,1,0
2017-11-11,45.92,2017,11,11,Saturday,5,1
2017-12-22,2283.43,2017,12,22,Friday,4,0
2017-11-20,623.93,2017,11,20,Monday,0,0
2017-05-30,37.52,2017,5,30,Tuesday,1,0
2017-09-05,147.184,2017,9,5,Tuesday,1,0
2017-03-23,34.76,2017,3,23,Thursday,3,0
2017-09-04,91.96,2017,9,4,Monday,0,0
2017-04-28,28.08,2017,4,28,Friday,4,0
2017-12-17,495.3,2017,12,17,Sunday,6,1
2017-09-10,147.168,2017,9,10,Sunday,6,1
2017-08-18,2340.06,2017,8,18,Friday,4,0
2017-07-14,988.204,2017,7,14,Friday,4,0
2017-07-09,847.46,2017,7,9,Sunday,6,1
2017-05-30,205.744,2017,5,30,Tuesday,1,0
2017-11-04,65.84,2017,11,4,Saturday,5,1
2017-12-24,264.32,2017,12,24,Sunday,6,1
2017-12-23,57.984,2017,12,23,Saturday,5,1
2017-02-26,380.136,2017,2,26,Sunday,6,1
2017-07-25,477.092,2017,7,25,Tuesday,1,0
2017-09-29,693.13,2017,9,29,Friday,4,0
2017-09-23,251.64,2017,9,23,Saturday,5,1
2017-12-25,424.172,2017,12,25,Monday,0,0
2017-09-23,29.328,2017,9,23,Saturday,5,1
2017-04-02,771.8,2017,4,2,Sunday,6,1
2017-11-19,31.968,2017,11,19,Sunday,6,1
2017-08-21,994.464,2017,8,21,Monday,0,0
2017-07-03,871.028,2017,7,3,Monday,0,0
2017-11-28,88.768,2017,11,28,Tuesday,1,0
2017-06-01,4472.32,2017,6,1,Thursday,3,0
2017-05-29,522.79,2017,5,29,Monday,0,0
2017-11-03,75.9,2017,11,3,Friday,4,0
2017-05-18,344.704,2017,5,18,Thursday,3,0
2017-11-16,1.824,2017,11,16,Thursday,3,0
2017-02-26,356.79,2017,2,26,Sunday,6,1
2017-12-26,750.68,2017,12,26,Tuesday,1,0
2017-01-30,2113.567,2017,1,30,Monday,0,0
2017-03-03,72.8,2017,3,3,Friday,4,0
2017-11-20,52.696,2017,11,20,Monday,0,0
2017-09-24,1169.694,2017,9,24,Sunday,6,1
2017-09-23,878.816,2017,9,23,Saturday,5,1
2017-09-15,1081.69,2017,9,15,Friday,4,0
2017-07-31,54.816,2017,7,31,Monday,0,0
2017-03-18,90.86,2017,3,18,Saturday,5,1
2017-08-18,10.782,2017,8,18,Friday,4,0
2017-07-20,1107.68,2017,7,20,Thursday,3,0
2017-06-13,181.86,2017,6,13,Tuesday,1,0
2017-05-19,109.208,2017,5,19,Friday,4,0
2017-06-24,95.92,2017,6,24,Saturday,5,1
2017-09-25,24.448,2017,9,25,Monday,0,0
2017-04-09,284.19,2017,4,9,Sunday,6,1
2017-05-12,153.41,2017,5,12,Friday,4,0
2017-09-22,391.98,2017,9,22,Friday,4,0
2017-09-10,18.76,2017,9,10,Sunday,6,1
2017-03-24,271.764,2017,3,24,Friday,4,0
2017-09-24,1365.48,2017,9,24,Sunday,6,1
2017-11-13,3321.278,2017,11,13,Monday,0,0
2017-11-07,821.514,2017,11,7,Tuesday,1,0
2017-12-01,422.909,2017,12,1,Friday,4,0
2017-12-14,282.688,2017,12,14,Thursday,3,0
2017-11-12,29.392,2017,11,12,Sunday,6,1
2017-02-19,1245.86,2017,2,19,Sunday,6,1
2017-11-26,220.752,2017,11,26,Sunday,6,1
2017-04-16,503.22,2017,4,16,Sunday,6,1
2017-04-12,69.66,2017,4,12,Wednesday,2,0
2017-03-20,330.768,2017,3,20,Monday,0,0
2017-12-13,261.52,2017,12,13,Wednesday,2,0
2017-12-28,122.53,2017,12,28,Thursday,3,0
2017-11-16,17.31,2017,11,16,Thursday,3,0
2017-08-16,80.564,2017,8,16,Wednesday,2,0
2017-02-06,359.97,2017,2,6,Monday,0,0
2017-09-02,284.984,2017,9,2,Saturday,5,1
2017-09-03,367.53,2017,9,3,Sunday,6,1
2017-09-30,159.98,2017,9,30,Saturday,5,1
2017-09-10,296.952,2017,9,10,Sunday,6,1
2017-08-24,28.416,2017,8,24,Thursday,3,0
2017-12-03,10.368,2017,12,3,Sunday,6,1
2017-03-03,1219.792,2017,3,3,Friday,4,0
2017-05-02,129.93,2017,5,2,Tuesday,1,0
2017-07-27,91.032,2017,7,27,Thursday,3,0
2017-10-17,10.64,2017,10,17,Tuesday,1,0
2017-09-21,80.48,2017,9,21,Thursday,3,0
2017-11-28,2059.85,2017,11,28,Tuesday,1,0
2017-10-30,1993.772,2017,10,30,Monday,0,0
2017-11-13,82.95,2017,11,13,Monday,0,0
2017-06-27,191.646,2017,6,27,Tuesday,1,0
2017-02-10,23.12,2017,2,10,Friday,4,0
2017-05-26,234.2,2017,5,26,Friday,4,0
2017-11-24,27.76,2017,11,24,Friday,4,0
2017-09-23,186.784,2017,9,23,Saturday,5,1
2017-11-01,2690.74,2017,11,1,Wednesday,2,0
2017-10-02,65.99,2017,10,2,Monday,0,0
2017-02-10,203.983,2017,2,10,Friday,4,0
2017-03-02,0.556,2017,3,2,Thursday,3,0
2017-06-12,8.856,2017,6,12,Monday,0,0
2017-09-15,1038.26,2017,9,15,Friday,4,0
2017-11-14,34.24,2017,11,14,Tuesday,1,0
2017-12-24,712.85,2017,12,24,Sunday,6,1
2017-09-07,317.624,2017,9,7,Thursday,3,0
2017-03-19,770.21,2017,3,19,Sunday,6,1
2017-08-01,54.896,2017,8,1,Tuesday,1,0
2017-04-30,32.088,2017,4,30,Sunday,6,1
2017-11-17,327.7328,2017,11,17,Friday,4,0
2017-03-27,168.58,2017,3,27,Monday,0,0
2017-06-21,536.48,2017,6,21,Wednesday,2,0
2017-11-25,723.92,2017,11,25,Saturday,5,1
2017-07-03,9.552,2017,7,3,Monday,0,0
2017-09-11,184.66,2017,9,11,Monday,0,0
2017-02-21,47.904,2017,2,21,Tuesday,1,0
2017-03-06,67.78,2017,3,6,Monday,0,0
2017-04-10,106.104,2017,4,10,Monday,0,0
2017-10-19,456.512,2017,10,19,Thursday,3,0
2017-04-24,83.214,2017,4,24,Monday,0,0
2017-11-06,40.28,2017,11,6,Monday,0,0
2017-07-23,13.92,2017,7,23,Sunday,6,1
2017-04-25,107.97,2017,4,25,Tuesday,1,0
2017-10-19,89.26,2017,10,19,Thursday,3,0
2017-10-23,1169.98,2017,10,23,Monday,0,0
2017-05-30,253.86,2017,5,30,Tuesday,1,0
2017-07-25,3.304,2017,7,25,Tuesday,1,0
2017-06-30,19.52,2017,6,30,Friday,4,0
2017-07-31,41.424,2017,7,31,Monday,0,0
2017-02-25,1.788,2017,2,25,Saturday,5,1
2017-01-16,427.592,2017,1,16,Monday,0,0
2017-10-19,39.624,2017,10,19,Thursday,3,0
2017-11-03,12.39,2017,11,3,Friday,4,0
2017-08-28,1278.158,2017,8,28,Monday,0,0
2017-10-02,275.65,2017,10,2,Monday,0,0
2017-10-14,40.852,2017,10,14,Saturday,5,1
2017-07-31,285.576,2017,7,31,Monday,0,0
2017-12-30,209.3,2017,12,30,Saturday,5,1
2017-11-19,323.71,2017,11,19,Sunday,6,1
2017-02-03,119.178,2017,2,3,Friday,4,0
2017-06-03,35.168,2017,6,3,Saturday,5,1
2017-09-08,85.2,2017,9,8,Friday,4,0
2017-09-10,14.88,2017,9,10,Sunday,6,1
2017-10-12,102.83,2017,10,12,Thursday,3,0
2017-03-29,81.4,2017,3,29,Wednesday,2,0
2017-03-30,94.2,2017,3,30,Thursday,3,0
2017-07-17,479.984,2017,7,17,Monday,0,0
2017-09-29,7.98,2017,9,29,Friday,4,0
2017-04-29,4.91,2017,4,29,Saturday,5,1
2017-04-15,4.89,2017,4,15,Saturday,5,1
2017-06-05,470.376,2017,6,5,Monday,0,0
2017-12-05,92.94,2017,12,5,Tuesday,1,0
2017-06-15,776.08,2017,6,15,Thursday,3,0
2017-09-17,514.05,2017,9,17,Sunday,6,1
2017-08-21,87.52,2017,8,21,Monday,0,0
2017-01-21,1239.833,2017,1,21,Saturday,5,1
2017-09-15,300.904,2017,9,15,Friday,4,0
2017-04-14,74.45,2017,4,14,Friday,4,0
2017-10-22,13716.458,2017,10,22,Sunday,6,1
2017-04-03,7.056,2017,4,3,Monday,0,0
2017-10-30,102.656,2017,10,30,Monday,0,0
2017-01-14,175.086,2017,1,14,Saturday,5,1
2017-12-01,116.512,2017,12,1,Friday,4,0
2017-02-24,1443.72,2017,2,24,Friday,4,0
2017-01-22,4189.38,2017,1,22,Sunday,6,1
2017-07-10,298.464,2017,7,10,Monday,0,0
2017-02-03,512.368,2017,2,3,Friday,4,0
2017-12-28,64.784,2017,12,28,Thursday,3,0
2017-03-03,26.88,2017,3,3,Friday,4,0
2017-07-11,30.32,2017,7,11,Tuesday,1,0
2017-06-02,30.41,2017,6,2,Friday,4,0
2017-08-31,6.208,2017,8,31,Thursday,3,0
2017-09-11,209.88,2017,9,11,Monday,0,0
2017-11-02,891.504,2017,11,2,Thursday,3,0
2017-05-19,26.16,2017,5,19,Friday,4,0
2017-10-27,24.288,2017,10,27,Friday,4,0
2017-12-23,181.95,2017,12,23,Saturday,5,1
2017-09-01,598.16,2017,9,1,Friday,4,0
2017-02-02,481.524,2017,2,2,Thursday,3,0
2017-12-19,36.672,2017,12,19,Tuesday,1,0
2017-11-17,1247.64,2017,11,17,Friday,4,0
2017-11-24,406.94,2017,11,24,Friday,4,0
2017-08-05,338.86,2017,8,5,Saturday,5,1
2017-09-29,74.89,2017,9,29,Friday,4,0
2017-08-13,2382.926,2017,8,13,Sunday,6,1
2017-09-10,369.536,2017,9,10,Sunday,6,1
2017-10-07,4.24,2017,10,7,Saturday,5,1
2017-08-26,71.98,2017,8,26,Saturday,5,1
2017-07-10,18.84,2017,7,10,Monday,0,0
2017-12-03,47.992,2017,12,3,Sunday,6,1
2017-12-24,850.92,2017,12,24,Sunday,6,1
2017-05-04,629.86,2017,5,4,Thursday,3,0
2017-09-07,81.568,2017,9,7,Thursday,3,0
2017-09-07,248.82,2017,9,7,Thursday,3,0
2017-04-21,908.82,2017,4,21,Friday,4,0
2017-06-19,921.228,2017,6,19,Monday,0,0
2017-04-17,562.702,2017,4,17,Monday,0,0
2017-11-25,501.81,2017,11,25,Saturday,5,1
2017-08-23,4590.344,2017,8,23,Wednesday,2,0
2017-04-01,127.95,2017,4,1,Saturday,5,1
2017-03-16,540.934,2017,3,16,Thursday,3,0
2017-05-14,504.59,2017,5,14,Sunday,6,1
2017-10-01,413.784,2017,10,1,Sunday,6,1
2017-06-16,740.59,2017,6,16,Friday,4,0
2017-09-26,419.136,2017,9,26,Tuesday,1,0
2017-03-17,17.456,2017,3,17,Friday,4,0
2017-12-11,128.85,2017,12,11,Monday,0,0
2017-04-25,8.896,2017,4,25,Tuesday,1,0
2017-12-28,7.4,2017,12,28,Thursday,3,0
2017-12-09,43.85,2017,12,9,Saturday,5,1
2017-03-30,59.76,2017,3,30,Thursday,3,0
2017-08-27,1132.56,2017,8,27,Sunday,6,1
2017-09-15,31.872,2017,9,15,Friday,4,0
2017-05-22,12.62,2017,5,22,Monday,0,0
2017-10-22,582.304,2017,10,22,Sunday,6,1
2017-09-24,38.38,2017,9,24,Sunday,6,1
2017-10-22,582.07,2017,10,22,Sunday,6,1
2017-09-14,895.944,2017,9,14,Thursday,3,0
2017-12-17,544.38,2017,12,17,Sunday,6,1
2017-12-05,199.73,2017,12,5,Tuesday,1,0
2017-11-12,779.16,2017,11,12,Sunday,6,1
2017-10-12,673.344,2017,10,12,Thursday,3,0
2017-11-26,33.568,2017,11,26,Sunday,6,1
2017-12-29,88.06,2017,12,29,Friday,4,0
2017-09-16,17.9,2017,9,16,Saturday,5,1
2017-10-27,652.505,2017,10,27,Friday,4,0
2017-07-29,127.688,2017,7,29,Saturday,5,1
2017-11-03,16.272,2017,11,3,Friday,4,0
2017-07-28,1170.564,2017,7,28,Friday,4,0
2017-04-11,22.744,2017,4,11,Tuesday,1,0
2017-03-10,53.982,2017,3,10,Friday,4,0
2017-09-18,56.512,2017,9,18,Monday,0,0
2017-08-22,210.008,2017,8,22,Tuesday,1,0
2017-04-03,25.472,2017,4,3,Monday,0,0
2017-12-05,39.792,2017,12,5,Tuesday,1,0
2017-04-14,253.128,2017,4,14,Friday,4,0
2017-11-19,1729.286,2017,11,19,Sunday,6,1
2017-02-05,251.112,2017,2,5,Sunday,6,1
2017-11-28,62.65,2017,11,28,Tuesday,1,0
2017-11-24,319.532,2017,11,24,Friday,4,0
2017-10-19,95.388,2017,10,19,Thursday,3,0
2017-06-17,23.888,2017,6,17,Saturday,5,1
2017-09-01,114.9,2017,9,1,Friday,4,0
2017-10-31,5.248,2017,10,31,Tuesday,1,0
2017-01-29,5.22,2017,1,29,Sunday,6,1
2017-06-30,270.8,2017,6,30,Friday,4,0
2017-10-05,753.112,2017,10,5,Thursday,3,0
2017-02-11,1051.912,2017,2,11,Saturday,5,1
2017-01-21,654.242,2017,1,21,Saturday,5,1
2017-07-09,228.92,2017,7,9,Sunday,6,1
2017-05-03,832.96,2017,5,3,Wednesday,2,0
2017-11-27,52.344,2017,11,27,Monday,0,0
2017-05-03,504.506,2017,5,3,Wednesday,2,0
2017-04-25,109.968,2017,4,25,Tuesday,1,0
2017-10-16,547.3,2017,10,16,Monday,0,0
2017-09-21,151.96,2017,9,21,Thursday,3,0
2017-03-10,933.408,2017,3,10,Friday,4,0
2017-08-19,387.99,2017,8,19,Saturday,5,1
2017-11-07,100.94,2017,11,7,Tuesday,1,0
2017-09-15,323.976,2017,9,15,Friday,4,0
2017-10-09,45.888,2017,10,9,Monday,0,0
2017-09-08,65.12,2017,9,8,Friday,4,0
2017-09-23,158.28,2017,9,23,Saturday,5,1
2017-08-26,53.72,2017,8,26,Saturday,5,1
2017-08-31,193.95,2017,8,31,Thursday,3,0
2017-02-17,178.21,2017,2,17,Friday,4,0
2017-06-08,490.392,2017,6,8,Thursday,3,0
2017-08-04,16.752,2017,8,4,Friday,4,0
2017-06-20,201.262,2017,6,20,Tuesday,1,0
2017-06-24,102.93,2017,6,24,Saturday,5,1
2017-10-13,114.376,2017,10,13,Friday,4,0
2017-08-31,638.73,2017,8,31,Thursday,3,0
2017-07-27,297.99,2017,7,27,Thursday,3,0
2017-05-04,11.598,2017,5,4,Thursday,3,0
2017-09-21,55.86,2017,9,21,Thursday,3,0
2017-06-04,117.62,2017,6,4,Sunday,6,1
2017-08-17,143.808,2017,8,17,Thursday,3,0
2017-11-27,57.568,2017,11,27,Monday,0,0
2017-08-01,271.96,2017,8,1,Tuesday,1,0
2017-07-08,145.9,2017,7,8,Saturday,5,1
2017-06-26,564.38,2017,6,26,Monday,0,0
2017-03-31,3098.61,2017,3,31,Friday,4,0
2017-09-18,22.72,2017,9,18,Monday,0,0
2017-12-17,28.47,2017,12,17,Sunday,6,1
2017-05-06,152.94,2017,5,6,Saturday,5,1
2017-08-27,5.184,2017,8,27,Sunday,6,1
2017-11-13,11.21,2017,11,13,Monday,0,0
2017-05-14,48.69,2017,5,14,Sunday,6,1
2017-06-25,87.688,2017,6,25,Sunday,6,1
2017-07-23,73.512,2017,7,23,Sunday,6,1
2017-05-11,101.062,2017,5,11,Thursday,3,0
2017-05-08,3359.952,2017,5,8,Monday,0,0
2017-06-11,4.572,2017,6,11,Sunday,6,1
2017-09-24,399.53,2017,9,24,Sunday,6,1
2017-05-27,129.6,2017,5,27,Saturday,5,1
2017-09-16,20.736,2017,9,16,Saturday,5,1
2017-12-25,160.162,2017,12,25,Monday,0,0
2017-12-07,19.104,2017,12,7,Thursday,3,0
2017-07-08,45.08,2017,7,8,Saturday,5,1
2017-12-27,177.636,2017,12,27,Wednesday,2,0
2017-09-15,12.42,2017,9,15,Friday,4,0
2017-09-18,15.96,2017,9,18,Monday,0,0
2017-04-01,269.4,2017,4,1,Saturday,5,1
2017-06-11,719.408,2017,6,11,Sunday,6,1
2017-10-03,22.58,2017,10,3,Tuesday,1,0
2017-04-15,79.14,2017,4,15,Saturday,5,1
2017-01-26,22.63,2017,1,26,Thursday,3,0
2017-06-25,148.48,2017,6,25,Sunday,6,1
2017-05-09,272.232,2017,5,9,Tuesday,1,0
2017-02-19,57.51,2017,2,19,Sunday,6,1
2017-04-17,2613.309,2017,4,17,Monday,0,0
2017-10-27,44.784,2017,10,27,Friday,4,0
2017-11-12,972.08,2017,11,12,Sunday,6,1
2017-11-12,15.92,2017,11,12,Sunday,6,1
2017-08-01,95.984,2017,8,1,Tuesday,1,0
2017-04-10,231.776,2017,4,10,Monday,0,0
2017-04-13,436.704,2017,4,13,Thursday,3,0
2017-12-28,28.38,2017,12,28,Thursday,3,0
2017-06-15,4.26,2017,6,15,Thursday,3,0
2017-04-09,760.8,2017,4,9,Sunday,6,1
2017-11-26,164.34,2017,11,26,Sunday,6,1
2017-12-13,287.976,2017,12,13,Wednesday,2,0
2017-11-03,486.368,2017,11,3,Friday,4,0
2017-12-07,372.64,2017,12,7,Thursday,3,0
2017-03-23,143.728,2017,3,23,Thursday,3,0
2017-04-27,253.3856,2017,4,27,Thursday,3,0
2017-04-22,18.28,2017,4,22,Saturday,5,1
2017-12-01,376.1,2017,12,1,Friday,4,0
2017-10-13,5325.884,2017,10,13,Friday,4,0
2017-02-20,882.99,2017,2,20,Monday,0,0
